,account_id,player_slot,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,backpack_0,backpack_1,backpack_2,item_neutral,kills,deaths,assists,leaver_status,last_hits,denies,gold_per_min,xp_per_min,level
106,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
107,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
108,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
109,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
110,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
111,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
112,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
113,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
114,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
115,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
116,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
117,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
118,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
119,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
120,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
121,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
122,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
123,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
124,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
125,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
126,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
127,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
128,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
129,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
130,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
131,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
132,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
133,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
134,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
135,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
136,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
137,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
138,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
139,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
140,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
141,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
142,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
143,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
144,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
145,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
146,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
147,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
148,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
149,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
0,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
1,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
2,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
3,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
4,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
5,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
6,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
7,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
8,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
9,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
10,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
11,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
12,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
13,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
14,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
15,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
16,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
17,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
18,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
19,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
20,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
21,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
22,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
23,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
24,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
25,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
26,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
27,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
28,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
29,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
30,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
31,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
32,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
33,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
34,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
35,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
36,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
37,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
38,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
39,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
40,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
41,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
42,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
43,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
44,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
45,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
46,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
47,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
48,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
49,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
50,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
51,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
52,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
53,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
54,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
55,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
56,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
57,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
58,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
59,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
60,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
61,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
62,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
63,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
64,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
65,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
66,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
67,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
68,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
69,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
70,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
71,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
72,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
73,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
74,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
75,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
76,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
77,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
78,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
79,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
80,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
81,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
82,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
83,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
84,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
85,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
86,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
87,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
88,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
89,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
90,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
91,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
92,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
93,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
94,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
95,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
96,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
97,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
98,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
99,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
100,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
101,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
102,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
103,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
104,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
105,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
106,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
107,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
108,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
109,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
110,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
111,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
112,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
113,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
114,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
115,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
116,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
117,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
118,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
119,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
120,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
121,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
122,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
123,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
124,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
125,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
126,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
127,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
128,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
129,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
130,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
131,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
132,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
133,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
134,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
135,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
136,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
137,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
138,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
139,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
140,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
141,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
142,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
143,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
144,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
145,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
146,109805547,129,12,63,36,147,212,145,0,0,0,0,0,15,1,8,0,111,1,627,711,19
147,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
148,121428621,129,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,174,32,4
149,139650565,129,26,79,0,180,36,46,0,0,0,0,0,4,15,10,0,42,5,186,309,17
0,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
1,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
2,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
3,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
4,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
5,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
6,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
7,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
8,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
9,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
10,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
11,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
12,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
13,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
14,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
15,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
16,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
17,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
18,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
19,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
20,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
21,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
22,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
23,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
24,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
25,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
26,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
27,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
28,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
29,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
30,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
31,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
32,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
33,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
34,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
35,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
36,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
37,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
38,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
39,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
40,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
41,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
42,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
43,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
44,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
45,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
46,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
47,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
48,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
49,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
50,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
51,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
52,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
53,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
54,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
55,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
56,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
57,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
58,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
59,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
60,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
61,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
62,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
63,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
64,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
65,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
66,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
67,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
68,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
69,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
70,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
71,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
72,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
73,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
74,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
75,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
76,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
77,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
78,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
79,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
80,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
81,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
82,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
83,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
84,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
85,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
86,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
87,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
88,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
89,139668504,130,7,1,180,46,127,36,0,0,0,0,0,1,11,17,0,96,1,223,318,17
90,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
91,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
92,111453914,130,15,63,212,116,46,39,0,0,0,0,0,2,3,13,0,46,3,324,370,14
93,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
94,100921434,130,42,0,81,73,63,151,55,0,0,0,0,2,3,14,0,72,0,418,506,19
