,Id,Comment
688,76561198087769548,"Originally posted by Pepsiman:you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck That's my complaint. Why i'm not allowed to ruin games without consequences? This make no sense."
689,76561198863268745,lp is more fun than mm cuz ppl are actually trying to win. quality games forever
691,76561198087769548,"Originally posted by Grimmz:ranked definitely needs more ruining. people seem to take the game too seriously in there. EXACTLY WHAT I MEANT! Ruining is the right thing to do, at least on high mmr. When i play with top 5000 immortals i can't wait to ruin their games. All game flaming and crying like true babies, while i ruin with a smile on my face."
694,76561198087769548,"Originally posted by Default:I'll be the voice of reason here. OP ain't wrong. He owns a rig, he paid the internet bill and has working electricity. He can download any free to play and do just about anything within the programming. Now mind you rules exist to be enforced. OP can ruin till the cows come home, but there will be aftermaths from it. Valve is everyone's game. Not just OP's. Want to be an active ruiner? Prepaid to have that mmr drop and collect that low priority. But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy."
697,76561197982133618,"Originally posted by Only noobs play dota:Well, that's pretty much all. I should have the right to ruin other people games for my fun. Valve is a damn tyrant, if i want to feed and waste other 9 people time i should be allowed to do so. The more they keep doing this, the more people will leave the game. Being toxic and a ruiner is the only value Dota has. If you remove ruiners nobody will keep playing Dota. I mean, dota is a dumb game for naabs, the only decent thing is that you can ruin the game for other 9 players, why the hell punish somebody for doing the only funny thing? Ragequiting and feeding getting already normal in Dota 2. What do you think you would archive? You will be only the trend nothing else."
698,76561198087769548,Originally posted by Default:Originally posted by Only noobs play dota:But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy. What you ask is selfish in nature and destucive in practice. Team based game caters to the many not the few. Be ruinous. Buy accounts. Make accounts. Idc. I'll never see you in my games personally. Why you think you wouldn't get me in your games?
699,76561198132601646,"How does Valve not allow you to ruin other people's games? Players brag they are smurfing, how do they do that? Valve bans accounts, do they actually ban players?   "
701,76561198148889064,"What are you talking about? The entire solo queue is open for your fun. Most games played in Dota2 solo gaming are in ""punishment mode"" normal, single draft. And in LP reports don't matter. Even with the worst gaming experience at solo queue, dedicated players still stick with it, maybe because it allows for that kind of fun. Thus ""game ruining"" is a kind of basic attitude in lower ranks solo queue. And once you have run into timely bans, there you go with your alternate account. It's not a bug, it is a feature. Dota2 has it all, there is even a dedicated ""game ruining"" mode."
702,76561198379358880,"you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck"
703,76561198087769548,"Originally posted by Pepsiman:you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck That's my complaint. Why i'm not allowed to ruin games without consequences? This make no sense."
704,76561198863268745,lp is more fun than mm cuz ppl are actually trying to win. quality games forever
706,76561198087769548,"Originally posted by Grimmz:ranked definitely needs more ruining. people seem to take the game too seriously in there. EXACTLY WHAT I MEANT! Ruining is the right thing to do, at least on high mmr. When i play with top 5000 immortals i can't wait to ruin their games. All game flaming and crying like true babies, while i ruin with a smile on my face."
709,76561198087769548,"Originally posted by Default:I'll be the voice of reason here. OP ain't wrong. He owns a rig, he paid the internet bill and has working electricity. He can download any free to play and do just about anything within the programming. Now mind you rules exist to be enforced. OP can ruin till the cows come home, but there will be aftermaths from it. Valve is everyone's game. Not just OP's. Want to be an active ruiner? Prepaid to have that mmr drop and collect that low priority. But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy."
712,76561197982133618,"Originally posted by Only noobs play dota:Well, that's pretty much all. I should have the right to ruin other people games for my fun. Valve is a damn tyrant, if i want to feed and waste other 9 people time i should be allowed to do so. The more they keep doing this, the more people will leave the game. Being toxic and a ruiner is the only value Dota has. If you remove ruiners nobody will keep playing Dota. I mean, dota is a dumb game for naabs, the only decent thing is that you can ruin the game for other 9 players, why the hell punish somebody for doing the only funny thing? Ragequiting and feeding getting already normal in Dota 2. What do you think you would archive? You will be only the trend nothing else."
713,76561198087769548,Originally posted by Default:Originally posted by Only noobs play dota:But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy. What you ask is selfish in nature and destucive in practice. Team based game caters to the many not the few. Be ruinous. Buy accounts. Make accounts. Idc. I'll never see you in my games personally. Why you think you wouldn't get me in your games?
714,76561198132601646,"How does Valve not allow you to ruin other people's games? Players brag they are smurfing, how do they do that? Valve bans accounts, do they actually ban players?   "
716,76561198148889064,"What are you talking about? The entire solo queue is open for your fun. Most games played in Dota2 solo gaming are in ""punishment mode"" normal, single draft. And in LP reports don't matter. Even with the worst gaming experience at solo queue, dedicated players still stick with it, maybe because it allows for that kind of fun. Thus ""game ruining"" is a kind of basic attitude in lower ranks solo queue. And once you have run into timely bans, there you go with your alternate account. It's not a bug, it is a feature. Dota2 has it all, there is even a dedicated ""game ruining"" mode."
717,76561198379358880,"you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck"
718,76561198087769548,"Originally posted by Pepsiman:you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck That's my complaint. Why i'm not allowed to ruin games without consequences? This make no sense."
719,76561198863268745,lp is more fun than mm cuz ppl are actually trying to win. quality games forever
721,76561198087769548,"Originally posted by Grimmz:ranked definitely needs more ruining. people seem to take the game too seriously in there. EXACTLY WHAT I MEANT! Ruining is the right thing to do, at least on high mmr. When i play with top 5000 immortals i can't wait to ruin their games. All game flaming and crying like true babies, while i ruin with a smile on my face."
724,76561198087769548,"Originally posted by Default:I'll be the voice of reason here. OP ain't wrong. He owns a rig, he paid the internet bill and has working electricity. He can download any free to play and do just about anything within the programming. Now mind you rules exist to be enforced. OP can ruin till the cows come home, but there will be aftermaths from it. Valve is everyone's game. Not just OP's. Want to be an active ruiner? Prepaid to have that mmr drop and collect that low priority. But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy."
727,76561197982133618,"Originally posted by Only noobs play dota:Well, that's pretty much all. I should have the right to ruin other people games for my fun. Valve is a damn tyrant, if i want to feed and waste other 9 people time i should be allowed to do so. The more they keep doing this, the more people will leave the game. Being toxic and a ruiner is the only value Dota has. If you remove ruiners nobody will keep playing Dota. I mean, dota is a dumb game for naabs, the only decent thing is that you can ruin the game for other 9 players, why the hell punish somebody for doing the only funny thing? Ragequiting and feeding getting already normal in Dota 2. What do you think you would archive? You will be only the trend nothing else."
728,76561198087769548,Originally posted by Default:Originally posted by Only noobs play dota:But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy. What you ask is selfish in nature and destucive in practice. Team based game caters to the many not the few. Be ruinous. Buy accounts. Make accounts. Idc. I'll never see you in my games personally. Why you think you wouldn't get me in your games?
729,76561198132601646,"How does Valve not allow you to ruin other people's games? Players brag they are smurfing, how do they do that? Valve bans accounts, do they actually ban players?   "
731,76561198148889064,"What are you talking about? The entire solo queue is open for your fun. Most games played in Dota2 solo gaming are in ""punishment mode"" normal, single draft. And in LP reports don't matter. Even with the worst gaming experience at solo queue, dedicated players still stick with it, maybe because it allows for that kind of fun. Thus ""game ruining"" is a kind of basic attitude in lower ranks solo queue. And once you have run into timely bans, there you go with your alternate account. It's not a bug, it is a feature. Dota2 has it all, there is even a dedicated ""game ruining"" mode."
732,76561198379358880,"you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck"
733,76561198087769548,"Originally posted by Pepsiman:you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck That's my complaint. Why i'm not allowed to ruin games without consequences? This make no sense."
734,76561198863268745,lp is more fun than mm cuz ppl are actually trying to win. quality games forever
736,76561198087769548,"Originally posted by Grimmz:ranked definitely needs more ruining. people seem to take the game too seriously in there. EXACTLY WHAT I MEANT! Ruining is the right thing to do, at least on high mmr. When i play with top 5000 immortals i can't wait to ruin their games. All game flaming and crying like true babies, while i ruin with a smile on my face."
739,76561198087769548,"Originally posted by Default:I'll be the voice of reason here. OP ain't wrong. He owns a rig, he paid the internet bill and has working electricity. He can download any free to play and do just about anything within the programming. Now mind you rules exist to be enforced. OP can ruin till the cows come home, but there will be aftermaths from it. Valve is everyone's game. Not just OP's. Want to be an active ruiner? Prepaid to have that mmr drop and collect that low priority. But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy."
742,76561197982133618,"Originally posted by Only noobs play dota:Well, that's pretty much all. I should have the right to ruin other people games for my fun. Valve is a damn tyrant, if i want to feed and waste other 9 people time i should be allowed to do so. The more they keep doing this, the more people will leave the game. Being toxic and a ruiner is the only value Dota has. If you remove ruiners nobody will keep playing Dota. I mean, dota is a dumb game for naabs, the only decent thing is that you can ruin the game for other 9 players, why the hell punish somebody for doing the only funny thing? Ragequiting and feeding getting already normal in Dota 2. What do you think you would archive? You will be only the trend nothing else."
743,76561198087769548,Originally posted by Default:Originally posted by Only noobs play dota:But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy. What you ask is selfish in nature and destucive in practice. Team based game caters to the many not the few. Be ruinous. Buy accounts. Make accounts. Idc. I'll never see you in my games personally. Why you think you wouldn't get me in your games?
744,76561198132601646,"How does Valve not allow you to ruin other people's games? Players brag they are smurfing, how do they do that? Valve bans accounts, do they actually ban players?   "
746,76561198148889064,"What are you talking about? The entire solo queue is open for your fun. Most games played in Dota2 solo gaming are in ""punishment mode"" normal, single draft. And in LP reports don't matter. Even with the worst gaming experience at solo queue, dedicated players still stick with it, maybe because it allows for that kind of fun. Thus ""game ruining"" is a kind of basic attitude in lower ranks solo queue. And once you have run into timely bans, there you go with your alternate account. It's not a bug, it is a feature. Dota2 has it all, there is even a dedicated ""game ruining"" mode."
747,76561198379358880,"you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck"
748,76561198087769548,"Originally posted by Pepsiman:you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck That's my complaint. Why i'm not allowed to ruin games without consequences? This make no sense."
749,76561198863268745,lp is more fun than mm cuz ppl are actually trying to win. quality games forever
751,76561198087769548,"Originally posted by Grimmz:ranked definitely needs more ruining. people seem to take the game too seriously in there. EXACTLY WHAT I MEANT! Ruining is the right thing to do, at least on high mmr. When i play with top 5000 immortals i can't wait to ruin their games. All game flaming and crying like true babies, while i ruin with a smile on my face."
754,76561198087769548,"Originally posted by Default:I'll be the voice of reason here. OP ain't wrong. He owns a rig, he paid the internet bill and has working electricity. He can download any free to play and do just about anything within the programming. Now mind you rules exist to be enforced. OP can ruin till the cows come home, but there will be aftermaths from it. Valve is everyone's game. Not just OP's. Want to be an active ruiner? Prepaid to have that mmr drop and collect that low priority. But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy."
757,76561197982133618,"Originally posted by Only noobs play dota:Well, that's pretty much all. I should have the right to ruin other people games for my fun. Valve is a damn tyrant, if i want to feed and waste other 9 people time i should be allowed to do so. The more they keep doing this, the more people will leave the game. Being toxic and a ruiner is the only value Dota has. If you remove ruiners nobody will keep playing Dota. I mean, dota is a dumb game for naabs, the only decent thing is that you can ruin the game for other 9 players, why the hell punish somebody for doing the only funny thing? Ragequiting and feeding getting already normal in Dota 2. What do you think you would archive? You will be only the trend nothing else."
758,76561198087769548,Originally posted by Default:Originally posted by Only noobs play dota:But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy. What you ask is selfish in nature and destucive in practice. Team based game caters to the many not the few. Be ruinous. Buy accounts. Make accounts. Idc. I'll never see you in my games personally. Why you think you wouldn't get me in your games?
759,76561198132601646,"How does Valve not allow you to ruin other people's games? Players brag they are smurfing, how do they do that? Valve bans accounts, do they actually ban players?   "
761,76561198148889064,"What are you talking about? The entire solo queue is open for your fun. Most games played in Dota2 solo gaming are in ""punishment mode"" normal, single draft. And in LP reports don't matter. Even with the worst gaming experience at solo queue, dedicated players still stick with it, maybe because it allows for that kind of fun. Thus ""game ruining"" is a kind of basic attitude in lower ranks solo queue. And once you have run into timely bans, there you go with your alternate account. It's not a bug, it is a feature. Dota2 has it all, there is even a dedicated ""game ruining"" mode."
762,76561198379358880,"you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck"
763,76561198087769548,"Originally posted by Pepsiman:you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck That's my complaint. Why i'm not allowed to ruin games without consequences? This make no sense."
764,76561198863268745,lp is more fun than mm cuz ppl are actually trying to win. quality games forever
766,76561198087769548,"Originally posted by Grimmz:ranked definitely needs more ruining. people seem to take the game too seriously in there. EXACTLY WHAT I MEANT! Ruining is the right thing to do, at least on high mmr. When i play with top 5000 immortals i can't wait to ruin their games. All game flaming and crying like true babies, while i ruin with a smile on my face."
769,76561198087769548,"Originally posted by Default:I'll be the voice of reason here. OP ain't wrong. He owns a rig, he paid the internet bill and has working electricity. He can download any free to play and do just about anything within the programming. Now mind you rules exist to be enforced. OP can ruin till the cows come home, but there will be aftermaths from it. Valve is everyone's game. Not just OP's. Want to be an active ruiner? Prepaid to have that mmr drop and collect that low priority. But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy."
772,76561197982133618,"Originally posted by Only noobs play dota:Well, that's pretty much all. I should have the right to ruin other people games for my fun. Valve is a damn tyrant, if i want to feed and waste other 9 people time i should be allowed to do so. The more they keep doing this, the more people will leave the game. Being toxic and a ruiner is the only value Dota has. If you remove ruiners nobody will keep playing Dota. I mean, dota is a dumb game for naabs, the only decent thing is that you can ruin the game for other 9 players, why the hell punish somebody for doing the only funny thing? Ragequiting and feeding getting already normal in Dota 2. What do you think you would archive? You will be only the trend nothing else."
773,76561198087769548,Originally posted by Default:Originally posted by Only noobs play dota:But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy. What you ask is selfish in nature and destucive in practice. Team based game caters to the many not the few. Be ruinous. Buy accounts. Make accounts. Idc. I'll never see you in my games personally. Why you think you wouldn't get me in your games?
774,76561198132601646,"How does Valve not allow you to ruin other people's games? Players brag they are smurfing, how do they do that? Valve bans accounts, do they actually ban players?   "
776,76561198148889064,"What are you talking about? The entire solo queue is open for your fun. Most games played in Dota2 solo gaming are in ""punishment mode"" normal, single draft. And in LP reports don't matter. Even with the worst gaming experience at solo queue, dedicated players still stick with it, maybe because it allows for that kind of fun. Thus ""game ruining"" is a kind of basic attitude in lower ranks solo queue. And once you have run into timely bans, there you go with your alternate account. It's not a bug, it is a feature. Dota2 has it all, there is even a dedicated ""game ruining"" mode."
777,76561198379358880,"you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck"
778,76561198087769548,"Originally posted by Pepsiman:you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck That's my complaint. Why i'm not allowed to ruin games without consequences? This make no sense."
779,76561198863268745,lp is more fun than mm cuz ppl are actually trying to win. quality games forever
781,76561198087769548,"Originally posted by Grimmz:ranked definitely needs more ruining. people seem to take the game too seriously in there. EXACTLY WHAT I MEANT! Ruining is the right thing to do, at least on high mmr. When i play with top 5000 immortals i can't wait to ruin their games. All game flaming and crying like true babies, while i ruin with a smile on my face."
784,76561198087769548,"Originally posted by Default:I'll be the voice of reason here. OP ain't wrong. He owns a rig, he paid the internet bill and has working electricity. He can download any free to play and do just about anything within the programming. Now mind you rules exist to be enforced. OP can ruin till the cows come home, but there will be aftermaths from it. Valve is everyone's game. Not just OP's. Want to be an active ruiner? Prepaid to have that mmr drop and collect that low priority. But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy."
787,76561197982133618,"Originally posted by Only noobs play dota:Well, that's pretty much all. I should have the right to ruin other people games for my fun. Valve is a damn tyrant, if i want to feed and waste other 9 people time i should be allowed to do so. The more they keep doing this, the more people will leave the game. Being toxic and a ruiner is the only value Dota has. If you remove ruiners nobody will keep playing Dota. I mean, dota is a dumb game for naabs, the only decent thing is that you can ruin the game for other 9 players, why the hell punish somebody for doing the only funny thing? Ragequiting and feeding getting already normal in Dota 2. What do you think you would archive? You will be only the trend nothing else."
788,76561198087769548,Originally posted by Default:Originally posted by Only noobs play dota:But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy. What you ask is selfish in nature and destucive in practice. Team based game caters to the many not the few. Be ruinous. Buy accounts. Make accounts. Idc. I'll never see you in my games personally. Why you think you wouldn't get me in your games?
789,76561198132601646,"How does Valve not allow you to ruin other people's games? Players brag they are smurfing, how do they do that? Valve bans accounts, do they actually ban players?   "
791,76561198148889064,"What are you talking about? The entire solo queue is open for your fun. Most games played in Dota2 solo gaming are in ""punishment mode"" normal, single draft. And in LP reports don't matter. Even with the worst gaming experience at solo queue, dedicated players still stick with it, maybe because it allows for that kind of fun. Thus ""game ruining"" is a kind of basic attitude in lower ranks solo queue. And once you have run into timely bans, there you go with your alternate account. It's not a bug, it is a feature. Dota2 has it all, there is even a dedicated ""game ruining"" mode."
792,76561198379358880,"you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck"
793,76561198087769548,"Originally posted by Pepsiman:you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck That's my complaint. Why i'm not allowed to ruin games without consequences? This make no sense."
794,76561198863268745,lp is more fun than mm cuz ppl are actually trying to win. quality games forever
796,76561198087769548,"Originally posted by Grimmz:ranked definitely needs more ruining. people seem to take the game too seriously in there. EXACTLY WHAT I MEANT! Ruining is the right thing to do, at least on high mmr. When i play with top 5000 immortals i can't wait to ruin their games. All game flaming and crying like true babies, while i ruin with a smile on my face."
799,76561198087769548,"Originally posted by Default:I'll be the voice of reason here. OP ain't wrong. He owns a rig, he paid the internet bill and has working electricity. He can download any free to play and do just about anything within the programming. Now mind you rules exist to be enforced. OP can ruin till the cows come home, but there will be aftermaths from it. Valve is everyone's game. Not just OP's. Want to be an active ruiner? Prepaid to have that mmr drop and collect that low priority. But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy."
802,76561197982133618,"Originally posted by Only noobs play dota:Well, that's pretty much all. I should have the right to ruin other people games for my fun. Valve is a damn tyrant, if i want to feed and waste other 9 people time i should be allowed to do so. The more they keep doing this, the more people will leave the game. Being toxic and a ruiner is the only value Dota has. If you remove ruiners nobody will keep playing Dota. I mean, dota is a dumb game for naabs, the only decent thing is that you can ruin the game for other 9 players, why the hell punish somebody for doing the only funny thing? Ragequiting and feeding getting already normal in Dota 2. What do you think you would archive? You will be only the trend nothing else."
803,76561198087769548,Originally posted by Default:Originally posted by Only noobs play dota:But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy. What you ask is selfish in nature and destucive in practice. Team based game caters to the many not the few. Be ruinous. Buy accounts. Make accounts. Idc. I'll never see you in my games personally. Why you think you wouldn't get me in your games?
804,76561198132601646,"How does Valve not allow you to ruin other people's games? Players brag they are smurfing, how do they do that? Valve bans accounts, do they actually ban players?   "
806,76561198148889064,"What are you talking about? The entire solo queue is open for your fun. Most games played in Dota2 solo gaming are in ""punishment mode"" normal, single draft. And in LP reports don't matter. Even with the worst gaming experience at solo queue, dedicated players still stick with it, maybe because it allows for that kind of fun. Thus ""game ruining"" is a kind of basic attitude in lower ranks solo queue. And once you have run into timely bans, there you go with your alternate account. It's not a bug, it is a feature. Dota2 has it all, there is even a dedicated ""game ruining"" mode."
807,76561198379358880,"you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck"
808,76561198087769548,"Originally posted by Pepsiman:you are not prohibited to do it, go ahead ruin it, but if the others players decide to report you well bad luck That's my complaint. Why i'm not allowed to ruin games without consequences? This make no sense."
809,76561198863268745,lp is more fun than mm cuz ppl are actually trying to win. quality games forever
811,76561198087769548,"Originally posted by Grimmz:ranked definitely needs more ruining. people seem to take the game too seriously in there. EXACTLY WHAT I MEANT! Ruining is the right thing to do, at least on high mmr. When i play with top 5000 immortals i can't wait to ruin their games. All game flaming and crying like true babies, while i ruin with a smile on my face."
814,76561198087769548,"Originally posted by Default:I'll be the voice of reason here. OP ain't wrong. He owns a rig, he paid the internet bill and has working electricity. He can download any free to play and do just about anything within the programming. Now mind you rules exist to be enforced. OP can ruin till the cows come home, but there will be aftermaths from it. Valve is everyone's game. Not just OP's. Want to be an active ruiner? Prepaid to have that mmr drop and collect that low priority. But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy."
817,76561197982133618,"Originally posted by Only noobs play dota:Well, that's pretty much all. I should have the right to ruin other people games for my fun. Valve is a damn tyrant, if i want to feed and waste other 9 people time i should be allowed to do so. The more they keep doing this, the more people will leave the game. Being toxic and a ruiner is the only value Dota has. If you remove ruiners nobody will keep playing Dota. I mean, dota is a dumb game for naabs, the only decent thing is that you can ruin the game for other 9 players, why the hell punish somebody for doing the only funny thing? Ragequiting and feeding getting already normal in Dota 2. What do you think you would archive? You will be only the trend nothing else."
818,76561198087769548,Originally posted by Default:Originally posted by Only noobs play dota:But if i do this and end in lp i'll just get mad and buy a bunch of accounts. Why Valve want to force me to buy account? Just let me free to ruin and i'll be a good boy. What you ask is selfish in nature and destucive in practice. Team based game caters to the many not the few. Be ruinous. Buy accounts. Make accounts. Idc. I'll never see you in my games personally. Why you think you wouldn't get me in your games?
819,76561198132601646,"How does Valve not allow you to ruin other people's games? Players brag they are smurfing, how do they do that? Valve bans accounts, do they actually ban players?   "
820,76561198038653079,"Not as big of a problem as the fact that they are probably Russian boosters lowering their rank, and they are about to feed the hell out of your team."
821,76561198072654313,goddamn russians
825,76561198066157994,"Originally posted by BossGalaga:Originally posted by KFDNG:when people search english and speak different language they should get perma english seach ban. I can't communicate with my teamates how big disadvantage that is. Primary matchmaking language is set by your client language not the ""preference"" that you pick in-game. No one is obligated to speak a certain language to queue. Language is only used as a secondary matchmaking factor. That is why Dota has a universal chatwheel and ping system. If that's too difficult for you to use then you should join or create your own party. Another common note: if your teammates are ignoring the chatwheel/pings, they wouldn't listen to you even if you DID speak the same language. That said, I seem to almost never have non-English players on my team, but see them on the enemy team all the time (play on US East), maybe it has something to do with Behavior Score?"
828,76561198066157994,"Originally posted by KFDNG:Originally posted by Felix Argyle:Another common note: if your teammates are ignoring the chatwheel/pings, they wouldn't listen to you even if you DID speak the same language. That said, I seem to almost never have non-English players on my team, but see them on the enemy team all the time (play on US East), maybe it has something to do with Behavior Score? doubt. I always have 10k, and all players always similar Alright then, are you playing on EU (where Russians are the bad apples), SEA (Filipinos) or US (South Americans)? I do seem to see a lot more hate on Russians than SA, and on the US I only ever see Spanish chatspam from the enemy side. I know that alot of the Mexican players have switched to League, and that Dota is absurdly popular in Russia, so that would lend support to the theory that EU really is the 'worst' place to play Dota."
829,76561198148889064,"Language it an overrated factor in lower ranked solo queue, as well as in higher ranked solo queue. Premade teams have no problems either."
830,76561198038653079,"Not as big of a problem as the fact that they are probably Russian boosters lowering their rank, and they are about to feed the hell out of your team."
831,76561198072654313,goddamn russians
835,76561198066157994,"Originally posted by BossGalaga:Originally posted by KFDNG:when people search english and speak different language they should get perma english seach ban. I can't communicate with my teamates how big disadvantage that is. Primary matchmaking language is set by your client language not the ""preference"" that you pick in-game. No one is obligated to speak a certain language to queue. Language is only used as a secondary matchmaking factor. That is why Dota has a universal chatwheel and ping system. If that's too difficult for you to use then you should join or create your own party. Another common note: if your teammates are ignoring the chatwheel/pings, they wouldn't listen to you even if you DID speak the same language. That said, I seem to almost never have non-English players on my team, but see them on the enemy team all the time (play on US East), maybe it has something to do with Behavior Score?"
838,76561198066157994,"Originally posted by KFDNG:Originally posted by Felix Argyle:Another common note: if your teammates are ignoring the chatwheel/pings, they wouldn't listen to you even if you DID speak the same language. That said, I seem to almost never have non-English players on my team, but see them on the enemy team all the time (play on US East), maybe it has something to do with Behavior Score? doubt. I always have 10k, and all players always similar Alright then, are you playing on EU (where Russians are the bad apples), SEA (Filipinos) or US (South Americans)? I do seem to see a lot more hate on Russians than SA, and on the US I only ever see Spanish chatspam from the enemy side. I know that alot of the Mexican players have switched to League, and that Dota is absurdly popular in Russia, so that would lend support to the theory that EU really is the 'worst' place to play Dota."
839,76561198148889064,"Language it an overrated factor in lower ranked solo queue, as well as in higher ranked solo queue. Premade teams have no problems either."
840,76561198038653079,"Not as big of a problem as the fact that they are probably Russian boosters lowering their rank, and they are about to feed the hell out of your team."
841,76561198072654313,goddamn russians
845,76561198066157994,"Originally posted by BossGalaga:Originally posted by KFDNG:when people search english and speak different language they should get perma english seach ban. I can't communicate with my teamates how big disadvantage that is. Primary matchmaking language is set by your client language not the ""preference"" that you pick in-game. No one is obligated to speak a certain language to queue. Language is only used as a secondary matchmaking factor. That is why Dota has a universal chatwheel and ping system. If that's too difficult for you to use then you should join or create your own party. Another common note: if your teammates are ignoring the chatwheel/pings, they wouldn't listen to you even if you DID speak the same language. That said, I seem to almost never have non-English players on my team, but see them on the enemy team all the time (play on US East), maybe it has something to do with Behavior Score?"
848,76561198066157994,"Originally posted by KFDNG:Originally posted by Felix Argyle:Another common note: if your teammates are ignoring the chatwheel/pings, they wouldn't listen to you even if you DID speak the same language. That said, I seem to almost never have non-English players on my team, but see them on the enemy team all the time (play on US East), maybe it has something to do with Behavior Score? doubt. I always have 10k, and all players always similar Alright then, are you playing on EU (where Russians are the bad apples), SEA (Filipinos) or US (South Americans)? I do seem to see a lot more hate on Russians than SA, and on the US I only ever see Spanish chatspam from the enemy side. I know that alot of the Mexican players have switched to League, and that Dota is absurdly popular in Russia, so that would lend support to the theory that EU really is the 'worst' place to play Dota."
849,76561198148889064,"Language it an overrated factor in lower ranked solo queue, as well as in higher ranked solo queue. Premade teams have no problems either."
850,76561198038653079,"Not as big of a problem as the fact that they are probably Russian boosters lowering their rank, and they are about to feed the hell out of your team."
851,76561198072654313,goddamn russians
855,76561198066157994,"Originally posted by BossGalaga:Originally posted by KFDNG:when people search english and speak different language they should get perma english seach ban. I can't communicate with my teamates how big disadvantage that is. Primary matchmaking language is set by your client language not the ""preference"" that you pick in-game. No one is obligated to speak a certain language to queue. Language is only used as a secondary matchmaking factor. That is why Dota has a universal chatwheel and ping system. If that's too difficult for you to use then you should join or create your own party. Another common note: if your teammates are ignoring the chatwheel/pings, they wouldn't listen to you even if you DID speak the same language. That said, I seem to almost never have non-English players on my team, but see them on the enemy team all the time (play on US East), maybe it has something to do with Behavior Score?"
858,76561198066157994,"Originally posted by KFDNG:Originally posted by Felix Argyle:Another common note: if your teammates are ignoring the chatwheel/pings, they wouldn't listen to you even if you DID speak the same language. That said, I seem to almost never have non-English players on my team, but see them on the enemy team all the time (play on US East), maybe it has something to do with Behavior Score? doubt. I always have 10k, and all players always similar Alright then, are you playing on EU (where Russians are the bad apples), SEA (Filipinos) or US (South Americans)? I do seem to see a lot more hate on Russians than SA, and on the US I only ever see Spanish chatspam from the enemy side. I know that alot of the Mexican players have switched to League, and that Dota is absurdly popular in Russia, so that would lend support to the theory that EU really is the 'worst' place to play Dota."
859,76561198148889064,"Language it an overrated factor in lower ranked solo queue, as well as in higher ranked solo queue. Premade teams have no problems either."
860,76561198038653079,"Not as big of a problem as the fact that they are probably Russian boosters lowering their rank, and they are about to feed the hell out of your team."
861,76561198072654313,goddamn russians
